index,player1_name,player1_age,player1_ranking,player1_points,player1_win_rate,player1_win_rate_3_sets,player1_win_rate_tiebreak,player1_total_matches_dure,player1_win_rate_dure,player1_total_matches_terre battue,player1_win_rate_terre battue,player1_total_matches_gazon,player1_win_rate_gazon,player1_total_matches_salle,player1_win_rate_salle,player1_total_matches_carpet,player1_win_rate_carpet,player1_total_matches_acryl,player1_win_rate_acryl,player1_avg_first_serve_pct,player1_avg_first_serve_won_pct,player1_avg_second_serve_won_pct,player1_avg_return_points_won_pct,player1_avg_break_point_won_pct,player1_avg_double_fautes,player1_avg_aces,player2_name,player2_age,player2_ranking,player2_points,player2_win_rate,player2_win_rate_3_sets,player2_win_rate_tiebreak,player2_total_matches_dure,player2_win_rate_dure,player2_total_matches_terre battue,player2_win_rate_terre battue,player2_total_matches_gazon,player2_win_rate_gazon,player2_total_matches_salle,player2_win_rate_salle,player2_total_matches_carpet,player2_win_rate_carpet,player2_total_matches_acryl,player2_win_rate_acryl,player2_avg_first_serve_pct,player2_avg_first_serve_won_pct,player2_avg_second_serve_won_pct,player2_avg_return_points_won_pct,player2_avg_break_point_won_pct,player2_avg_double_fautes,player2_avg_aces,tournament_category,target,date,surface_dure,surface_salle,surface_terre_batue,surface_gazon,ranking_diff,points_diff,win_rate_diff,win_rate_diff_3_sets,win_rate_tiebreak_diff,aces_diff,double_faults_diff,win_rate_dure_diff,win_rate_terre_diff,win_rate_gazon_diff,win_rate_salle_diff
930,Grigor Dimitrov,33,10,3350,0.6857142857142857,0.6363636363636364,1.0,16,0.6875,12,0.6666666666666666,6,0.6666666666666666,1,1.0,0,0,0,0,0.5921635434412266,0.7945914844649021,0.529657477025898,0.3709831371301304,0.3547008547008547,4.416666666666667,8.305555555555555,Zizou Bergs,25,71,768,0.6216216216216216,0.5652173913043478,0.7692307692307693,10,0.6,14,0.6428571428571429,10,0.6,3,0.6666666666666666,0,0,0,0,0.6219001610305959,0.7415846711548421,0.534923339011925,0.38008249852681203,0.3801369863013699,3.4864864864864864,7.378378378378378,3,1,07.10.24,1,0,0,0,61,2582,0.06409266409266412,0.07114624505928857,0.0,0.9271771771771773,0.9301801801801806,0.08750000000000002,0.023809523809523725,0.06666666666666665,0.33333333333333337
931,David Goffin,34,52,1037,0.4444444444444444,0.0,0.0,0,0.0,9,0.4444444444444444,0,0.0,0,0.0,0,0,0,0,0.5540308747855918,0.7275541795665634,0.5153846153846153,0.40397350993377484,0.4153846153846154,2.3333333333333335,4.444444444444445,Nicolas Moreno De Alboran,27,110,556,1.0,1.0,1.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0,0,0,0.5941176470588235,0.7722772277227723,0.5507246376811594,0.36046511627906974,0.3125,3.5,3.5,1,0,21.05.24,0,0,1,0,58,481,0.5555555555555556,1.0,0.0,0.9444444444444446,1.1666666666666665,0.0,0.5555555555555556,0.0,0.0
932,Aleksandar Kovacevic,26,111,554,0.3953488372093023,0.42857142857142855,0.5714285714285714,19,0.42105263157894735,13,0.38461538461538464,6,0.3333333333333333,5,0.4,0,0,0,0,0.583767480120647,0.7660873649600751,0.4855072463768116,0.32428530176147846,0.3383084577114428,3.6744186046511627,9.44186046511628,Hamad Medjedovic,21,114,536,0.6304347826086957,0.5789473684210527,0.9166666666666666,11,0.7272727272727273,21,0.6190476190476191,4,0.5,10,0.6,0,0,0,0,0.6500943989930774,0.7410454985479187,0.5116906474820144,0.38004750593824227,0.37547892720306514,3.0,9.155555555555555,1,0,05.11.24,0,1,0,0,3,18,0.23508594539939337,0.1503759398496241,0.0,0.28630490956072485,0.6744186046511627,0.30622009569377995,0.23443223443223443,0.16666666666666669,0.19999999999999996
933,Frances Tiafoe,26,18,2585,0.5510204081632653,0.5925925925925926,0.75,25,0.64,11,0.45454545454545453,6,0.5,7,0.42857142857142855,0,0,0,0,0.5807489087985297,0.7527689873417721,0.5413698630136986,0.35171187194308584,0.3373860182370821,2.4693877551020407,8.46938775510204,Giovanni Mpetshi Perricard,21,31,1561,0.6666666666666666,0.6666666666666666,0.9523809523809523,16,0.5625,10,0.7,14,0.7142857142857143,8,0.75,0,0,0,0,0.6441765007696254,0.7992831541218638,0.5450612833453496,0.29653906659674883,0.3551912568306011,4.659574468085107,18.0,1,0,02.01.25,1,0,0,0,13,1024,0.11564625850340138,0.07407407407407407,0.0,9.53061224489796,2.190186712983066,0.07750000000000001,0.24545454545454543,0.2142857142857143,0.32142857142857145
934,Flavio Cobolli,22,32,1472,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pavel Kotov,26,86,655,0.5,0.5,0.5,10,0.4,1,1.0,0,0.0,3,0.6666666666666666,0,0,0,0,0.6853080568720379,0.6998616874135546,0.4759036144578313,0.3647166361974406,0.4,2.857142857142857,3.357142857142857,1,0,03.04.24,0,0,1,0,54,817,0.5,0.5,0.0,3.357142857142857,2.857142857142857,0.4,1.0,0.0,0.6666666666666666
935,Jesper De Jong,24,112,548,0.6666666666666666,0.5,1.0,0,0.0,12,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0.5710200190657769,0.7078464106844741,0.5,0.3996101364522417,0.43478260869565216,3.25,4.5,Laslo Djere,29,115,519,0.4,0.2857142857142857,1.0,4,0.25,13,0.46153846153846156,0,0.0,3,0.3333333333333333,0,0,0,0,0.6322541233964569,0.6734299516908212,0.4850498338870432,0.3731931668856767,0.44525547445255476,2.35,4.3,2,0,12.06.24,0,0,1,0,3,29,0.2666666666666666,0.2142857142857143,0.0,0.20000000000000018,0.8999999999999999,0.25,0.20512820512820507,0.0,0.3333333333333333
937,Stefanos Tsitsipas,26,11,3165,1.0,1.0,1.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0,0,0,0.5968468468468469,0.7245283018867924,0.5363128491620112,0.4028776978417266,0.3793103448275862,3.0,4.833333333333333,Facundo Diaz Acosta,24,79,714,0.6363636363636364,0.6428571428571429,0.7777777777777778,6,0.3333333333333333,27,0.7037037037037037,0,0.0,0,0.0,0,0,0,0,0.635118306351183,0.677124183006536,0.5255972696245734,0.3935125906956893,0.42731277533039647,2.878787878787879,2.393939393939394,2,1,19.04.24,0,0,1,0,68,2451,0.36363636363636365,0.3571428571428571,0.0,2.439393939393939,0.1212121212121211,0.3333333333333333,0.2962962962962963,0.0,0.0
938,Jack Draper,23,15,2685,0.5185185185185185,0.4375,0.6666666666666666,5,0.2,12,0.4166666666666667,10,0.8,0,0.0,0,0,0,0,0.6072931276297335,0.789838337182448,0.4928571428571429,0.3565924657534247,0.3741935483870968,3.259259259259259,8.925925925925926,Jaume Antoni Munar Clar,27,62,832,0.5185185185185185,0.4166666666666667,0.6,2,1.0,22,0.5,3,0.3333333333333333,0,0.0,0,0,0,0,0.637537239324727,0.692367601246106,0.4945205479452055,0.406163753449862,0.3565217391304348,3.2962962962962963,3.6296296296296298,3,1,14.08.24,1,0,0,0,47,1853,0.0,0.020833333333333315,0.0,5.296296296296296,0.0370370370370372,0.8,0.08333333333333331,0.46666666666666673,0.0
939,Karen Khachanov,28,19,2410,0.6875,0.6,1.0,8,0.625,8,0.75,0,0.0,0,0.0,0,0,0,0,0.6447368421052632,0.7374149659863946,0.5333333333333333,0.3769045709703288,0.37755102040816324,1.0,6.1875,Francisco Cerundolo,26,30,1620,0.6,0.2,0.6666666666666666,0,0.0,10,0.6,0,0.0,0,0.0,0,0,0,0,0.6921151439299124,0.6636528028933092,0.491869918699187,0.42857142857142855,0.46153846153846156,2.9,2.4,3,1,12.05.24,0,0,1,0,11,790,0.08750000000000002,0.39999999999999997,0.0,3.7875,1.9,0.625,0.15000000000000002,0.0,0.0
940,Francisco Cerundolo,26,30,1620,0.5217391304347826,0.3333333333333333,0.8,0,0.0,20,0.6,3,0.0,0,0.0,0,0,0,0,0.6626187961985216,0.6709163346613546,0.5179968701095462,0.4077720207253886,0.4472361809045226,2.9130434782608696,3.130434782608696,Lorenzo Sonego,29,53,1026,0.5,0.5833333333333334,0.5714285714285714,0,0.0,20,0.5,6,0.5,0,0.0,0,0,0,0,0.6551373346897253,0.7104037267080745,0.532448377581121,0.33417593528816986,0.3475177304964539,2.44,4.84,1,1,25.07.24,0,0,1,0,23,594,0.021739130434782594,0.25000000000000006,0.0,1.709565217391304,0.4730434782608697,0.0,0.09999999999999998,0.5,0.0
941,Nicolas Jarry,29,35,1370,0.4444444444444444,0.5,0.5714285714285714,19,0.42105263157894735,18,0.5,1,0.0,7,0.42857142857142855,0,0,0,0,0.6316910785619174,0.7487352445193929,0.5068691250903832,0.32764505119453924,0.33480176211453744,2.311111111111111,9.066666666666666,Lorenzo Sonego,29,53,1026,0.5111111111111111,0.5263157894736842,0.5384615384615384,13,0.5384615384615384,21,0.47619047619047616,6,0.5,5,0.6,0,0,0,0,0.6527990211073723,0.7202436738519212,0.5268722466960353,0.3422235540905004,0.34051724137931033,2.372093023255814,5.209302325581396,3,1,28.10.24,0,1,0,0,18,344,0.06666666666666665,0.02631578947368418,0.0,3.8573643410852707,0.060981912144703276,0.11740890688259109,0.023809523809523836,0.5,0.17142857142857143
943,Luciano Darderi,22,44,1198,0.5853658536585366,0.6,0.6428571428571429,5,0.2,31,0.6774193548387096,5,0.4,0,0.0,0,0,0,0,0.5746000652954619,0.7090909090909091,0.5061349693251533,0.3957095709570957,0.4201388888888889,2.45,4.975,Mikhail Kukushkin,37,113,542,0.5757575757575758,0.47368421052631576,0.6666666666666666,13,0.6153846153846154,10,0.5,10,0.6,0,0.0,0,0,0,0,0.6560947649980894,0.6790914385556203,0.52,0.3858447488584475,0.42105263157894735,1.4242424242424243,2.8181818181818183,1,0,18.09.24,1,0,0,0,69,656,0.009608277900960749,0.12631578947368421,0.0,2.1568181818181813,1.0257575757575759,0.4153846153846154,0.17741935483870963,0.19999999999999996,0.0
944,Chun Hsin Tseng,23,119,509,0.6774193548387096,0.5,0.75,0,0.0,31,0.6774193548387096,0,0.0,0,0.0,0,0,0,0,0.5466860183841316,0.6938053097345133,0.5133404482390609,0.43266331658291457,0.44495412844036697,1.7096774193548387,2.4193548387096775,Juan Pablo Ficovich,27,187,308,0.5416666666666666,0.7142857142857143,0.5,3,0.3333333333333333,20,0.6,1,0.0,0,0.0,0,0,0,0,0.5982352941176471,0.6981317600786627,0.486090775988287,0.39148191365227536,0.41875,2.1666666666666665,4.75,2,1,14.08.24,0,0,1,0,68,201,0.135752688172043,0.2142857142857143,0.0,2.3306451612903225,0.4569892473118278,0.3333333333333333,0.07741935483870965,0.0,0.0
945,Lorenzo Musetti,22,17,2600,0.7567567567567568,0.8260869565217391,0.7692307692307693,7,0.7142857142857143,15,0.7333333333333333,15,0.8,0,0.0,0,0,0,0,0.6489855072463768,0.7213041536400179,0.532617671345995,0.3819621147865423,0.4234527687296417,2.1315789473684212,4.5,Alibek Kachmazov,22,194,296,0.5833333333333334,0.36363636363636365,0.6153846153846154,24,0.625,12,0.5,0,0.0,0,0.0,0,0,0,0,0.5430389221556886,0.729841488628532,0.5126945126945127,0.3875251509054326,0.48514851485148514,3.4444444444444446,6.25,1,1,23.09.24,1,0,0,0,177,2304,0.17342342342342343,0.4624505928853755,0.0,1.75,1.3128654970760234,0.0892857142857143,0.23333333333333328,0.8,0.0
946,Lorenzo Musetti,22,17,2600,1.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0,0,0,0.6530612244897959,0.875,0.4117647058823529,0.5,0.5,1.0,3.0,Francesco Passaro,23,108,570,0.6875,0.5555555555555556,0.8571428571428571,0,0.0,16,0.6875,0,0.0,0,0.0,0,0,0,0,0.6374184191443075,0.7360637087599545,0.572,0.3589001447178003,0.3888888888888889,2.5,5.4375,2,0,19.05.24,0,0,1,0,91,2030,0.3125,0.5555555555555556,0.0,2.4375,1.5,0.0,0.3125,0.0,0.0
947,Arthur Fils,20,20,2355,0.625,0.5909090909090909,0.75,11,0.6363636363636364,15,0.6666666666666666,9,0.6666666666666666,13,0.5384615384615384,0,0,0,0,0.6131277971158627,0.7522303325223033,0.4964675658317277,0.36908595491701757,0.36085626911314983,3.2857142857142856,6.6938775510204085,Zizou Bergs,25,71,768,0.6122448979591837,0.48148148148148145,0.8,12,0.5833333333333334,14,0.6428571428571429,10,0.6,13,0.6153846153846154,0,0,0,0,0.6185645447628709,0.7359573595735958,0.5378989361702128,0.3795026725540321,0.37567567567567567,3.3877551020408165,7.122448979591836,1,1,01.01.25,1,0,0,0,51,1587,0.012755102040816313,0.10942760942760948,0.0,0.42857142857142794,0.10204081632653095,0.05303030303030298,0.023809523809523725,0.06666666666666665,0.07692307692307698
948,Jannik Sinner,23,1,11830,0.8888888888888888,0.8888888888888888,1.0,0,0.0,6,0.8333333333333334,3,1.0,0,0.0,0,0,0,0,0.6364705882352941,0.7800369685767098,0.5372168284789643,0.4136874361593463,0.39603960396039606,3.111111111111111,8.777777777777779,Zhizhen Zhang,28,45,1155,0.5384615384615384,0.5714285714285714,0.6666666666666666,6,0.3333333333333333,12,0.5833333333333334,4,0.75,4,0.5,0,0,0,0,0.6320305052430887,0.7322775263951734,0.5233160621761658,0.34574468085106386,0.43478260869565216,2.3846153846153846,8.0,2,1,22.06.24,0,0,0,1,44,10675,0.3504273504273504,0.31746031746031744,0.0,0.7777777777777786,0.7264957264957266,0.3333333333333333,0.25,0.25,0.5
949,Alex De Minaur,25,9,3745,0.6530612244897959,0.72,0.75,9,0.7777777777777778,15,0.6666666666666666,10,0.8,15,0.4666666666666667,0,0,0,0,0.5376075492645018,0.7325761486835313,0.5324129651860744,0.4187990879148721,0.45792079207920794,3.0625,4.4375,Billy Harris,29,125,474,0.5625,0.6363636363636364,0.7142857142857143,20,0.45,3,0.6666666666666666,20,0.7,5,0.4,0,0,0,0,0.612617598229109,0.7443541102077688,0.5085714285714286,0.3513363028953229,0.3568627450980392,2.9166666666666665,6.6875,1,1,01.01.25,1,0,0,0,116,3271,0.09056122448979587,0.08363636363636362,0.0,2.25,0.14583333333333348,0.3277777777777778,0.0,0.10000000000000009,0.06666666666666665
950,Ben Shelton,22,21,2330,0.8333333333333334,0.75,0.5,0,0.0,6,0.8333333333333334,0,0.0,0,0.0,0,0,0,0,0.6612903225806451,0.7774390243902439,0.5773809523809523,0.36046511627906974,0.3,3.1666666666666665,6.666666666666667,Pavel Kotov,26,86,655,0.5454545454545454,0.5,0.6,10,0.4,9,0.6666666666666666,0,0.0,3,0.6666666666666666,0,0,0,0,0.6805988771054273,0.696608615948671,0.46875,0.3769373837569746,0.4122137404580153,2.6363636363636362,3.1818181818181817,3,1,10.05.24,0,0,1,0,65,1675,0.28787878787878796,0.25,0.0,3.4848484848484853,0.5303030303030303,0.4,0.16666666666666674,0.0,0.6666666666666666
951,Nicolas Jarry,29,35,1370,0.5416666666666666,0.6363636363636364,0.6666666666666666,12,0.5833333333333334,8,0.5,0,0.0,4,0.5,0,0,0,0,0.6323529411764706,0.7658380112269446,0.5296551724137931,0.3454025726536446,0.352,1.9583333333333333,8.708333333333334,Marco Trungelliti,34,143,417,0.75,0.5,1.0,0,0.0,4,0.75,0,0.0,0,0.0,0,0,0,0,0.5976095617529881,0.6866666666666666,0.48514851485148514,0.4553191489361702,0.6818181818181818,1.5,2.25,2,0,17.04.24,0,0,1,0,108,953,0.20833333333333337,0.13636363636363635,0.0,6.458333333333334,0.45833333333333326,0.5833333333333334,0.25,0.0,0.5
952,Roberto Bautista Agut,36,51,1104,0.6122448979591837,0.5185185185185185,0.8666666666666667,12,0.4166666666666667,17,0.5882352941176471,11,0.6363636363636364,9,0.8888888888888888,0,0,0,0,0.6694810032282096,0.6765578635014837,0.5341848234410218,0.3894604767879548,0.4316109422492401,2.4285714285714284,2.816326530612245,Benjamin Bonzi,28,75,730,0.7317073170731707,0.5833333333333334,0.7857142857142857,17,0.5882352941176471,0,0.0,2,0.5,22,0.8636363636363636,0,0,0,0,0.6028757274905854,0.7614991482112436,0.5422413793103448,0.39555702917771884,0.41947565543071164,2.317073170731707,6.975609756097561,1,0,05.11.24,0,1,0,0,24,374,0.11946241911398703,0.06481481481481488,0.0,4.159283225485316,0.11149825783972123,0.1715686274509804,0.5882352941176471,0.13636363636363635,0.025252525252525193
953,Grigor Dimitrov,33,10,3350,0.7058823529411765,0.625,1.25,8,0.75,9,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0.6021341463414634,0.7734177215189874,0.5593869731800766,0.3635734072022161,0.3162393162393162,3.5555555555555554,6.944444444444445,Zizou Bergs,25,71,768,0.8181818181818182,0.7142857142857143,1.25,0,0.0,11,0.8181818181818182,0,0.0,0,0.0,0,0,0,0,0.6288888888888889,0.7120141342756183,0.5568862275449101,0.40523560209424087,0.44871794871794873,3.8181818181818183,7.545454545454546,3,1,01.06.24,0,0,1,0,61,2582,0.11229946524064172,0.0892857142857143,0.0,0.6010101010101012,0.262626262626263,0.75,0.1515151515151516,0.0,0.0
954,Alexander Zverev,27,2,7915,0.75,0.6521739130434783,0.631578947368421,15,0.7333333333333333,11,0.7272727272727273,8,0.75,14,0.7857142857142857,0,0,0,0,0.6863966770508827,0.783661119515885,0.5480132450331126,0.3801939058171745,0.3081232492997199,2.5306122448979593,10.346938775510203,Thiago Moura Monteiro,30,109,566,0.5714285714285714,0.45,0.6111111111111112,4,0.25,34,0.7058823529411765,3,0.3333333333333333,8,0.25,0,0,0,0,0.6545817870396803,0.7549062363715656,0.5743801652892562,0.34043701106015645,0.3497942386831276,2.1666666666666665,4.938775510204081,1,1,29.12.24,1,0,0,0,107,7349,0.1785714285714286,0.20217391304347826,0.0,5.408163265306122,0.3639455782312928,0.4833333333333333,0.021390374331550777,0.4166666666666667,0.5357142857142857
956,Daniel Altmaier,26,89,640,0.38461538461538464,0.25,0.6666666666666666,0,0.0,13,0.38461538461538464,0,0.0,0,0.0,0,0,0,0,0.6398429833169774,0.6794478527607362,0.4904632152588556,0.3902439024390244,0.4166666666666667,1.9230769230769231,3.8461538461538463,Maks Kasnikowski,21,180,318,0.6111111111111112,0.625,0.6,0,0.0,18,0.6111111111111112,0,0.0,0,0.0,0,0,0,0,0.5880551301684533,0.6966145833333334,0.4758364312267658,0.43350477590007347,0.4744525547445255,2.5,3.4444444444444446,2,0,06.06.24,0,0,1,0,91,322,0.22649572649572652,0.375,0.0,0.4017094017094016,0.5769230769230769,0.0,0.22649572649572652,0.0,0.0
957,Kei Nishikori,35,106,578,0.625,0.5625,0.6666666666666666,27,0.6666666666666666,9,0.5555555555555556,1,0.0,3,0.6666666666666666,0,0,0,0,0.6478578892371996,0.6774193548387096,0.5647873392680515,0.3924566768603466,0.3774193548387097,1.7105263157894737,2.0526315789473686,Constant Lestienne,32,188,307,0.5,0.5,0.4666666666666667,19,0.5263157894736842,3,0.0,7,0.42857142857142855,9,0.6666666666666666,0,0,0,0,0.5868183338909334,0.6904218928164196,0.48502024291497975,0.39735772357723576,0.3929824561403509,2.4210526315789473,3.3421052631578947,2,1,01.11.24,0,1,0,0,82,271,0.125,0.0625,0.0,1.289473684210526,0.7105263157894737,0.14035087719298245,0.5555555555555556,0.42857142857142855,0.0
958,Luca Van Assche,20,128,471,0.5714285714285714,0.5,2.0,0,0.0,7,0.5714285714285714,0,0.0,0,0.0,0,0,0,0,0.6256239600665557,0.6702127659574468,0.43555555555555553,0.42671009771986973,0.453125,4.285714285714286,1.1428571428571428,Maks Kasnikowski,21,180,318,0.631578947368421,0.625,0.6,0,0.0,19,0.631578947368421,0,0.0,0,0.0,0,0,0,0,0.5887509130752374,0.7022332506203474,0.47602131438721135,0.43671766342141866,0.45394736842105265,2.3684210526315788,3.3684210526315788,2,1,07.06.24,0,0,1,0,52,153,0.06015037593984962,0.125,0.0,2.225563909774436,1.9172932330827068,0.0,0.06015037593984962,0.0,0.0
960,Leandro Riedi,22,135,449,0.6666666666666666,0.6153846153846154,0.7142857142857143,3,0.0,10,0.6,11,0.6363636363636364,21,0.8095238095238095,0,0,0,0,0.6438529784537389,0.734251968503937,0.5702846975088968,0.3756906077348066,0.36231884057971014,2.3181818181818183,6.5,Gijs Brouwer,28,176,326,0.5428571428571428,0.6666666666666666,0.42857142857142855,7,0.42857142857142855,11,0.5454545454545454,12,0.5833333333333334,5,0.6,0,0,0,0,0.6864658464149342,0.6965389369592089,0.5128552097428958,0.37787828947368424,0.37554585152838427,1.4285714285714286,3.942857142857143,1,1,27.07.24,1,0,0,0,41,123,0.12380952380952381,0.05128205128205121,0.0,2.557142857142857,0.8896103896103897,0.42857142857142855,0.054545454545454564,0.05303030303030298,0.20952380952380956
961,Roman Safiullin,27,60,923,0.4857142857142857,0.3888888888888889,0.5,17,0.5882352941176471,13,0.38461538461538464,5,0.4,0,0.0,0,0,0,0,0.6016420361247947,0.7183406113537117,0.505358615004122,0.3759004584151932,0.37681159420289856,3.5428571428571427,6.514285714285714,Stan Wawrinka,39,161,371,0.3684210526315789,0.2857142857142857,0.5,10,0.4,17,0.35294117647058826,2,0.5,9,0.3333333333333333,0,0,0,0,0.5588980367321089,0.7439093484419264,0.5261274158911954,0.34355828220858897,0.35833333333333334,2.236842105263158,7.394736842105263,2,1,27.09.24,1,0,0,0,101,552,0.11729323308270678,0.1031746031746032,0.0,0.8804511278195486,1.3060150375939847,0.18823529411764706,0.03167420814479638,0.09999999999999998,0.3333333333333333
962,Juan Manuel Cerundolo,23,139,428,0.7073170731707317,0.7,0.8,1,0.0,40,0.725,0,0.0,0,0.0,0,0,0,0,0.5810375670840787,0.6748768472906403,0.49444918872758326,0.42932675361297146,0.4426751592356688,3.048780487804878,3.268292682926829,Felipe Meligeni Alves,26,149,389,0.6097560975609756,0.5625,0.7333333333333333,2,0.0,34,0.6470588235294118,5,0.6,0,0.0,0,0,0,0,0.6773872679045093,0.6833088595203133,0.5231243576567317,0.35961604388069934,0.4217391304347826,1.1,4.25,2,0,26.10.24,0,0,1,0,10,39,0.09756097560975607,0.13749999999999996,0.0,0.9817073170731709,1.948780487804878,0.0,0.07794117647058818,0.6,0.0
963,Carlos Alcaraz,21,3,7010,0.8333333333333334,0.9166666666666666,0.8571428571428571,2,0.5,11,0.9090909090909091,5,0.8,0,0.0,0,0,0,0,0.6613003095975232,0.699438202247191,0.5703839122486288,0.4251824817518248,0.47513812154696133,2.5,4.388888888888889,Ugo Humbert,26,14,2765,0.5454545454545454,0.5,0.6666666666666666,5,0.6,9,0.4444444444444444,8,0.625,0,0.0,0,0,0,0,0.6426623022367703,0.7258064516129032,0.5297709923664122,0.3704115684093437,0.37037037037037035,1.6818181818181819,6.181818181818182,4,1,07.07.24,0,0,0,1,11,4245,0.28787878787878796,0.41666666666666663,0.0,1.7929292929292924,0.8181818181818181,0.09999999999999998,0.46464646464646464,0.17500000000000004,0.0
964,Matteo Berrettini,28,34,1380,0.78125,0.5833333333333334,0.8,7,0.5714285714285714,16,0.9375,9,0.6666666666666666,0,0.0,0,0,0,0,0.6870070568700706,0.7836858006042297,0.5265251989389921,0.36127279782693056,0.39086294416243655,1.625,9.125,Albert Ramos-Vinolas,36,165,359,0.42424242424242425,0.6,0.3076923076923077,0,0.0,33,0.42424242424242425,0,0.0,0,0.0,0,0,0,0,0.6376870198139911,0.6442612555485099,0.5066964285714286,0.3889751552795031,0.4112903225806452,2.0,1.6666666666666667,4,1,26.08.24,1,0,0,0,131,1021,0.35700757575757575,0.016666666666666607,0.0,7.458333333333333,0.375,0.5714285714285714,0.5132575757575757,0.6666666666666666,0.0
965,Nicolas Jarry,29,35,1370,0.4864864864864865,0.5263157894736842,0.5882352941176471,14,0.5,18,0.5,1,0.0,4,0.5,0,0,0,0,0.6282958199356913,0.7451381780962129,0.5242214532871973,0.3349071451054454,0.34517766497461927,2.135135135135135,8.594594594594595,Christopher O'Connell,30,64,795,0.4230769230769231,0.42857142857142855,0.7142857142857143,19,0.47368421052631576,6,0.3333333333333333,1,0.0,0,0.0,0,0,0,0,0.5842193620593172,0.7212643678160919,0.4939434724091521,0.33175355450236965,0.36538461538461536,2.0,6.076923076923077,4,0,27.08.24,1,0,0,0,29,575,0.06340956340956344,0.09774436090225563,0.0,2.517671517671518,0.1351351351351351,0.026315789473684237,0.16666666666666669,0.0,0.5
966,Tristan Boyer,23,133,452,0.6666666666666666,0.5,1.0,0,0.0,6,0.6666666666666666,0,0.0,0,0.0,0,0,0,0,0.6267857142857143,0.6723646723646723,0.5406698564593302,0.40325865580448067,0.4186046511627907,3.0,5.0,Jan Choinski,28,173,330,0.625,0.6666666666666666,0.3333333333333333,0,0.0,8,0.625,0,0.0,0,0.0,0,0,0,0,0.6778398510242085,0.7005494505494505,0.5606936416184971,0.41725352112676056,0.4230769230769231,1.375,3.5,2,0,15.05.24,0,0,1,0,40,122,0.04166666666666663,0.16666666666666663,0.0,1.5,1.625,0.0,0.04166666666666663,0.0,0.0
967,Jack Draper,23,15,2685,0.5,0.45454545454545453,0.5,4,0.25,10,0.4,4,1.0,0,0.0,0,0,0,0,0.5981830887491265,0.7815420560747663,0.48869565217391303,0.3586387434554974,0.3867924528301887,3.3333333333333335,8.833333333333334,Matteo Berrettini,28,34,1380,0.8125,0.8571428571428571,0.8,6,0.6666666666666666,6,0.8333333333333334,4,1.0,0,0.0,0,0,0,0,0.6655629139072847,0.7649253731343284,0.5,0.3773148148148148,0.37719298245614036,1.8125,8.0,1,1,16.06.24,0,0,0,1,19,1305,0.3125,0.40259740259740256,0.0,0.8333333333333339,1.5208333333333335,0.41666666666666663,0.43333333333333335,0.0,0.0
968,Carlos Alcaraz,21,3,7010,0.875,0.9375,0.8888888888888888,2,0.5,13,0.9230769230769231,9,0.8888888888888888,0,0.0,0,0,0,0,0.6548107615139079,0.7026462395543176,0.5746367239101717,0.4242288779615557,0.4482758620689655,2.6666666666666665,5.041666666666667,Roman Safiullin,27,60,923,0.4,0.2222222222222222,0.42857142857142855,3,0.3333333333333333,12,0.4166666666666667,5,0.4,0,0.0,0,0,0,0,0.6105555555555555,0.7142857142857143,0.49358059914407987,0.3743139407244786,0.38650306748466257,3.1,5.9,3,1,31.07.24,0,0,1,0,57,6087,0.475,0.7152777777777778,0.0,0.8583333333333334,0.43333333333333357,0.16666666666666669,0.5064102564102564,0.4888888888888888,0.0
969,Ben Shelton,22,21,2330,0.5882352941176471,0.5833333333333334,0.2857142857142857,0,0.0,12,0.6666666666666666,5,0.4,0,0.0,0,0,0,0,0.6717914438502673,0.7442786069651741,0.515274949083503,0.34385493619879115,0.3275862068965517,4.529411764705882,8.764705882352942,Lloyd Harris,27,132,457,0.6530612244897959,0.5333333333333333,0.6190476190476191,24,0.75,5,0.4,14,0.8571428571428571,6,0.0,0,0,0,0,0.6315486470926885,0.7711941659070192,0.5171875,0.37408568443051204,0.3970037453183521,1.9183673469387754,11.46938775510204,4,1,04.07.24,0,0,0,1,111,1873,0.06482593037214879,0.050000000000000044,0.0,2.7046818727490987,2.611044417767107,0.75,0.2666666666666666,0.4571428571428571,0.0
971,Alexander Zverev,27,2,7915,0.75,0.7,0.6,0,0.0,8,0.75,8,0.75,0,0.0,0,0,0,0,0.7048150732728542,0.7891089108910891,0.5342789598108747,0.37620772946859904,0.25,2.0,11.647058823529411,Tomas Machac,24,25,1758,0.6086956521739131,0.7272727272727273,0.8333333333333334,6,0.6666666666666666,14,0.6428571428571429,3,0.3333333333333333,0,0.0,0,0,0,0,0.6293103448275862,0.6686643835616438,0.5,0.40303358613217766,0.44571428571428573,2.4545454545454546,3.8181818181818183,3,1,30.07.24,0,0,1,0,23,6157,0.14130434782608692,0.027272727272727337,0.0,7.828877005347593,0.4545454545454546,0.6666666666666666,0.1071428571428571,0.4166666666666667,0.0
